22 65 0.00364115
23 23 1.00000000
23 24 0.96323245
23 25 0.39374906
23 26 0.17452735
23 27 0.09054316
23 28 0.08086928
23 29 0.07054213
23 30 0.06009288
23 31 0.06182342
23 32 0.07233530
23 33 0.06180028
23 34 0.03868430
23 35 0.02441929
23 36 0.01757167
23 37 0.01171816
23 38 0.00754024
23 39 0.00782944
23 40 0.00687535
23 41 0.00721652
23 42 0.00840768
23 43 0.00882208
23 44 0.00836129
23 45 0.00683544
23 46 0.00730615
23 47 0.00673532
23 48 0.00686289
23 49 0.00928510
23 50 0.00821993
23 51 0.00624766
23 52 0.00632666
23 53 0.00528550
23 54 0.00400140
23 55 0.00551217
23 56 0.00629208
23 57 0.00482644
23 58 0.00408286
23 59 0.00437509
23 60 0.00447073
23 61 0.00388284
23 62 0.00500585
23 63 0.00540541
23 64 0.00366536
23 65 0.00496519
24 24 1.00000000
24 25 0.85666644
24 26 0.24505384
24 27 0.09852972
24 28 0.08517686
24 29 0.07505641
24 30 0.06993439
24 31 0.07334549
24 32 0.08060445
24 33 0.06661827
24 34 0.03912553
24 35 0.02183690
24 36 0.01639562
24 37 0.01061983
24 38 0.00730467
24 39 0.00698559
24 40 0.00560872
24 41 0.00627540
24 42 0.00805415
24 43 0.00796195
24 44 0.00714568
24 45 0.00653392
24 46 0.00624405
24 47 0.00611024
24 48 0.00772554
24 49 0.00831889
24 50 0.00705577
24 51 0.00554208
24 52 0.00535627
24 53 0.00531432
24 54 0.00474326
24 55 0.00560806
24 56 0.00638808
24 57 0.00632731
24 58 0.00479422
24 59 0.00464868
24 60 0.00504090
24 61 0.00439153
24 62 0.00432735
24 63 0.00429107
24 64 0.00481456
24 65 0.00653289
25 25 1.00000000
25 26 0.76215162
25 27 0.22357984
25 28 0.14575841
25 29 0.09764678
25 30 0.09267693
25 31 0.11012854
25 32 0.12985277
25 33 0.10178194
25 34 0.05118830
25 35 0.02746115
25 36 0.01859212
25 37 0.01046532
25 38 0.00766074
25 39 0.00879406
25 40 0.00804078
25 41 0.00901405
25 42 0.01017017
25 43 0.00820668
25 44 0.00601962
25 45 0.00732427
25 46 0.00702878
25 47 0.00678593
25 48 0.00840524
25 49 0.00713448
25 50 0.00614181
25 51 0.00547438
25 52 0.00465544
25 53 0.00461306
25 54 0.00402121
25 55 0.00411081
25 56 0.00532293
25 57 0.00560030
25 58 0.00419622
25 59 0.00333523
25 60 0.00358936
25 61 0.00359536
25 62 0.00362147
25 63 0.00433469
25 64 0.00482360
25 65 0.00599509
26 26 1.00000000
26 27 0.84352369
26 28 0.34764888
26 29 0.17448664
26 30 0.15924810
26 31 0.18555754
26 32 0.21156793
26 33 0.16524644
26 34 0.08059332
26 35 0.04588794
26 36 0.02783656
26 37 0.01588395
26 38 0.01207842
26 39 0.01345434
26 40 0.01193693
26 41 0.01285083
26 42 0.01150592
26 43 0.00835020
26 44 0.00873227
26 45 0.01053258
26 46 0.00985216
26 47 0.00885227
26 48 0.01011817
26 49 0.00898979
26 50 0.00679525
26 51 0.00548400
26 52 0.00527475
26 53 0.00490398
26 54 0.00318410
26 55 0.00348490
26 56 0.00470177
26 57 0.00378544
26 58 0.00302352
26 59 0.00286560
26 60 0.00196239
26 61 0.00171742
26 62 0.00351978
26 63 0.00479120
26 64 0.00423224
26 65 0.00417770
27 27 1.00000000
27 28 0.89841431
27 29 0.34520021
27 30 0.26298105
27 31 0.26450205
27 32 0.26358215
27 33 0.20102576
27 34 0.10574222
27 35 0.06432479
27 36 0.04036879
27 37 0.02602064
27 38 0.01829108
27 39 0.01962022
27 40 0.01732132
27 41 0.01562162
27 42 0.01208763
27 43 0.01150860
27 44 0.01379498
27 45 0.01377619
27 46 0.01339477
27 47 0.01211150
27 48 0.01147943
27 49 0.00929401
27 50 0.00756121
27 51 0.00712647
27 52 0.00768777
27 53 0.00621817
27 54 0.00452868
27 55 0.00514672
27 56 0.00649072
27 57 0.00580289
27 58 0.00346239
27 59 0.00322881
27 60 0.00369938
